caregiver_id,first_name,middle_name,last_name,gender,birthdate,ssn,salary,age
8599934906,Sherlyn,Digna,Shoosmith,Female,1963-07-07,946-43-1951,72704.00,62
8599934907,Cari,Gabrielle,Esel,Female,1999-02-22,905-98-9805,80518.00,26
8599934908,Veola,Estela,Hundal,Female,1969-04-13,990-67-6431,79327.00,56
8599934909,Neoma,Audra,Ballard,Female,1952-05-07,970-85-3443,100016.00,73
8599934910,Alida,Natasha,Gerg,Female,1999-10-17,910-63-4368,88586.00,25
8599934911,Kena,Hollie,Edgson,Female,1953-08-30,999-43-2000,84127.00,72
8599934912,Fatimah,Khadijah,Eustis,Female,1954-01-21,933-80-6452,83817.00,71
8599934913,Katina,Robin,Steane,Female,1958-12-12,940-27-9603,27999.00,66
8599934914,Marita,Rhona,Longmaid,Female,1968-10-29,910-43-1408,98160.00,56
8599934915,Halley,Arielle,Storie,Female,1957-10-17,908-21-2929,85117.00,67
8599934916,Stephaine,Toi,Tuft,Female,1988-04-12,948-40-8493,69450.00,37
8599934917,Kathyrn,Gaylene,Abbets,Female,1952-06-15,999-94-9633,52113.00,73
8599934918,Rossana,Alyse,Swancott,Female,1996-04-04,954-47-1195,75626.00,29
8599934919,Shawanda,Suzette,Stilldale,Female,1975-06-02,900-56-2504,63216.00,50
8599934920,Lorenza,Myrle,Hayles,Female,1976-06-17,908-96-4939,61821.00,49
8599934921,Madlyn,Marica,Delong,Female,1965-09-03,965-45-6043,81388.00,60
8599934922,Rebecca,Luvenia,Haigh,Female,1988-06-28,950-28-9601,39583.00,37
8599934923,Berta,Sulema,McGettigan,Female,1996-06-01,918-62-2685,48903.00,29
8599934924,Arletha,Loria,Mottershead,Female,1999-10-10,977-52-9969,75491.00,25
8599934925,Willodean,Ngan,Lowthian,Female,1965-11-02,935-34-3220,84492.00,59
8599934926,Marylynn,Thuy,Southers,Female,1952-06-17,956-90-3442,61625.00,73
8599934927,Olimpia,Laurice,Burchard,Female,1998-04-04,927-19-8722,88452.00,27
8599934928,Loyce,Karry,Bortolotti,Female,1970-04-18,965-42-3178,89827.00,55
8599934929,Penney,Toby,Gaskin,Female,1995-09-28,991-93-5755,77024.00,29
8599934930,Remona,Cherry,Braisted,Female,1956-12-13,944-53-2657,105368.00,68
8599934931,Jaqueline,Margarete,Shoebrook,Female,1954-07-17,930-64-4967,88665.00,71
8599934932,Coleen,Theo,Braam,Female,1952-08-06,999-80-7739,73344.00,73
8599934933,Kyung,Lila,Sanchez,Female,1994-11-15,986-86-2587,74197.00,30
8599934934,Senaida,Carolann,Olijve,Female,1972-10-07,940-13-1046,52944.00,52
8599934935,Devona,Sirena,Somes,Female,1953-05-31,922-71-7361,64553.00,72
8599934936,Amee,Shante,Patmore,Female,1981-08-09,961-91-6576,18542.00,44
8599934937,Catina,Sacha,Samwyse,Female,1975-10-08,666-78-8138,83771.00,49
8599934938,Paz,Tamie,Kemery,Female,1963-04-18,918-10-6287,100598.00,62
8599934939,Felecia,Joleen,Leggs,Female,1960-07-05,964-55-3233,86806.00,65
8599934940,Chandra,Cira,Pattrick,Female,1987-06-23,967-79-3792,75723.00,38
8599934941,Cristy,Azucena,Bhatia,Female,1989-03-26,925-77-7032,90842.00,36
8599934942,Kara,Wanetta,Taaffe,Female,1969-05-13,965-85-9216,91848.00,56
8599934943,Denice,Fay,Jaffra,Female,1996-12-11,984-50-9327,72152.00,28
8599934944,Elsa,Shay,Straneo,Female,1970-04-13,914-93-5513,61566.00,55
8599934945,Rosann,Marta,Huggons,Female,1985-04-01,952-71-4182,78372.00,40
8599934946,Dakota,Arlean,Duetschens,Female,1990-03-27,937-73-4531,70990.00,35
8599934947,Lydia,Kirstin,Bradshaw,Female,1960-06-12,942-53-6426,105651.00,65
8599934948,Bell,Marline,Bittany,Female,1990-11-15,906-24-3310,42280.00,34
8599934949,Alina,Misha,D'Antoni,Female,1995-10-07,997-70-2904,65362.00,29
8599934950,Rayna,Kayleen,Mainds,Female,1993-09-21,982-48-3757,95677.00,31
8599934951,Leonida,Bobette,Macauley,Female,1981-07-21,981-17-9792,61555.00,44
8599934952,Lorretta,Florencia,Ace,Female,1979-06-15,908-47-5149,35100.00,46
8599934953,Santos,Mariela,Northley,Female,1991-05-03,949-50-8295,77907.00,34
8599934954,Jewel,Caridad,Eaton,Female,1997-09-01,957-80-4497,93896.00,28
8599934955,Fay,Darcy,Headingham,Female,1992-11-16,936-83-2465,88655.00,32
8599934956,Santos,Nell,Ollis,Female,1994-09-06,948-25-9777,93279.00,31
8599934957,Janell,Soila,Jarvis,Female,1967-12-31,902-81-9150,80221.00,57
8599934958,Mahalia,Angelena,Rannigan,Female,1998-01-23,945-48-3799,65253.00,27
8599934959,Mickie,Nicholle,Goodburn,Female,1963-01-31,951-12-9112,59442.00,62
8599934960,Shantay,Ashlea,Gallehawk,Female,1981-01-17,983-87-8094,86636.00,44
8599934961,Corene,Shaunna,Elles,Female,1953-01-30,978-15-1890,49887.00,72
8599934962,Hildegard,Maryetta,Heinke,Female,1999-10-13,999-97-9377,81598.00,25
8599934963,Marty,Syreeta,Antoniazzi,Female,1971-09-29,996-61-6157,51191.00,53
8599934964,Sherry,Ginny,Schultheiss,Female,1986-10-07,913-25-5924,62307.00,38
8599934965,Dee,Joslyn,Duncombe,Female,1972-03-23,949-81-5455,54488.00,53
8599934966,Lulu,Krystyna,Osbaldstone,Female,1986-11-23,917-41-1107,47545.00,38
8599934967,Tammi,So,Pagin,Female,1968-10-02,901-40-1170,71300.00,56
8599934968,Romaine,Natacha,Wahlberg,Female,1998-12-02,922-54-7362,67083.00,26
8599934969,Belinda,Ruthie,Hampshire,Female,1972-03-17,965-76-2063,78056.00,53
8599934970,Wendi,Nathalie,Blemen,Female,1997-10-15,950-97-8197,46476.00,27
8599934971,Janey,Whitley,Schultz,Female,1981-12-11,905-41-5967,86149.00,43
8599934972,Talia,Bobette,Heck,Female,1985-07-03,901-51-7957,72855.00,40
8599934973,Ima,Jeanette,Batie,Female,1976-10-17,918-85-3505,71917.00,48
8599934974,Neta,So,Housin,Female,1958-04-05,900-74-7677,77564.00,67
8599934975,Winona,Tameika,Kohneke,Female,1966-08-22,928-80-7993,56621.00,59
8599934976,Samella,Suzette,Grundell,Female,1977-08-20,666-51-4600,78260.00,48
8599934977,Maryalice,Lovie,Hannant,Female,1953-11-26,900-47-6877,50198.00,71
8599934978,Anjanette,Noelia,Attersoll,Female,1956-04-12,923-97-5826,76528.00,69
8599934979,Stacia,Natacha,Howman,Female,1984-02-21,906-51-6803,57773.00,41
8599934980,Rebeca,Masako,Celes,Female,1980-08-27,925-63-1529,53236.00,45
8599934981,Sheron,Ethel,Silcocks,Female,1973-03-24,901-46-2988,100529.00,52
8599934982,Joslyn,Ginette,Stockle,Female,1981-04-12,921-33-3907,90182.00,44
8599934983,Hallie,Petronila,Atger,Female,1955-12-18,992-36-1700,45677.00,69
8599934984,Brett,Arletha,Legion,Female,1969-12-24,944-94-6910,49142.00,55
8599934985,Francoise,Gracia,Lathy,Female,1956-12-28,939-74-8351,109176.00,68
8599934986,Mariam,Suzann,Grigoletti,Female,1956-05-07,905-22-6297,77286.00,69
8599934987,Ethelyn,Hae,Korneichuk,Female,1986-11-16,998-30-1205,65217.00,38
8599934988,Yasmine,Rutha,Jaggar,Female,1976-01-17,914-17-7961,81135.00,49
8599934989,Diann,Tia,Lewin,Female,1966-03-11,922-24-4570,75156.00,59
8599934990,Glinda,Annita,Paroni,Female,1998-01-03,982-69-6757,69885.00,27
8599934991,Rosalee,Joann,Swarbrick,Female,1992-07-25,989-49-7236,112472.00,33
8599934992,Julia,Norah,Tunnick,Female,1998-07-05,936-12-1361,56364.00,27
8599934993,Magdalene,Joetta,Crookall,Female,1989-09-14,982-69-5442,65510.00,36
8599934994,Shiloh,Aline,Cowmeadow,Female,1956-06-07,902-77-2112,64781.00,69
8599934995,Piper,Suzanna,Keighly,Female,1972-04-16,975-83-9981,75925.00,53
8599934996,May,Verona,Garard,Female,1984-01-11,930-34-7346,108082.00,41
8599934997,Richelle,Richelle,Bode,Female,1991-03-30,910-74-4462,84712.00,34
8599934998,Deanna,Carita,Bard,Female,1957-12-01,922-25-2917,63244.00,67
8599934999,Lettie,Tia,Ballay,Female,1964-01-25,950-55-1610,43499.00,61
8599935000,Jolyn,Delana,Eliaz,Female,1966-10-23,961-80-4947,76306.00,58
8599935001,Jani,Tina,Curtayne,Female,1970-12-08,919-12-5467,86401.00,54
8599935002,Fallon,Windy,Kale,Female,1979-08-07,904-84-7687,116780.00,46
8599935003,Margarite,Ciara,Casari,Female,1954-08-15,947-48-4986,96838.00,71
8599935004,Angla,Colene,Calver,Female,1952-06-05,993-29-4781,81473.00,73
8599935005,Vicki,Shani,Balnaves,Female,1997-05-11,950-40-6548,75936.00,28
8599935006,Marisela,Grisel,Maingot,Female,1975-11-22,964-46-8827,64811.00,49
8599935007,Brigette,Megan,Alred,Female,1977-08-03,957-46-2927,93862.00,48
8599935008,Deb,Vanetta,Tapscott,Female,1956-08-03,987-47-1827,50883.00,69
8599935009,Rebbecca,Olimpia,Titley,Female,1981-10-12,933-61-3660,42514.00,43
8599935010,Stacy,Lashanda,Francomb,Female,1972-12-21,977-50-3679,68394.00,52
8599935011,Kaylene,Mindy,Dodsworth,Female,1962-08-14,997-74-6742,79841.00,63
8599935012,Keiko,Melani,Ilyas,Female,1987-01-14,909-71-3185,118398.00,38
8599935013,Laine,Sachiko,Harrop,Female,1990-06-30,969-84-3654,37879.00,35
8599935014,Chang,Flavia,Murtimer,Female,1952-04-27,916-46-9852,64069.00,73
8599935015,Dinorah,Karren,Kenafaque,Female,1963-02-10,988-81-5179,72538.00,62
8599935016,Nena,Chong,Lyddyard,Female,1969-05-16,998-50-7406,68190.00,56
8599935017,Dovie,Chandra,Dymond,Female,1966-04-20,922-25-5582,74382.00,59
8599935018,Carla,Nannette,Balas,Female,1993-12-11,915-67-9841,60694.00,31
8599935019,Larue,Nelia,Agett,Female,1981-10-08,976-44-4649,62307.00,43
8599935020,Tish,Ressie,Jelk,Female,1955-08-14,948-19-2663,51470.00,70
8599935021,Yon,Bernardina,Blore,Female,1992-12-11,934-64-9831,92458.00,32
8599935022,Sachiko,Allen,Brunet,Female,1966-07-18,933-15-8731,70967.00,59
8599935023,Rosanne,Zona,Cocklin,Female,1983-12-09,923-49-3009,73224.00,41
8599935024,Ira,Darci,Edworthy,Female,1970-07-25,991-90-2169,73150.00,55
8599935025,Mendy,Toby,Yeldham,Female,1990-09-28,990-60-5407,97108.00,34
8599935026,Chantal,Reanna,Wooles,Female,1975-01-26,949-91-8359,99110.00,50
8599935027,Lacy,Alesia,Marchant,Female,1988-01-03,948-49-3181,91123.00,37
8599935028,Tamekia,Laurie,Stribbling,Female,1960-05-24,989-55-7621,93641.00,65
8599935029,Ronda,Vertie,Wildbore,Female,1972-01-16,995-55-5190,75147.00,53
8599935030,Glendora,Analisa,Cain,Female,1976-05-27,949-72-2017,50496.00,49
8599935031,Salena,Minda,Sciusscietto,Female,1987-10-19,939-86-4915,30182.00,37
8599935032,Joette,Ermelinda,McDool,Female,1963-06-29,959-93-2603,96147.00,62
8599935033,Janyce,Starla,MacRedmond,Female,1999-12-20,983-44-9186,78112.00,25
8599935034,Verlene,Lahoma,Lage,Female,1988-11-07,946-77-8567,96194.00,36
8599935035,Colleen,Ayanna,Jore,Female,1997-11-21,943-29-4234,53984.00,27
8599935036,Wava,Marvel,MacKall,Female,1962-04-03,909-15-2132,73025.00,63
8599935037,Parthenia,Kiersten,Upward,Female,1966-08-02,924-92-5041,72581.00,59
8599935038,Pauletta,Callie,McCauley,Female,1978-04-11,969-32-5405,76054.00,47
8599935039,Criselda,Darline,Camamill,Female,1973-01-18,929-89-4884,81337.00,52
8599935040,Lorelei,Nu,Zorzin,Female,1974-01-01,906-21-2750,75047.00,51
8599935041,Detra,Tabitha,Meert,Female,1988-07-30,999-79-9263,70011.00,37
8599935042,Eugene,Cordie,Kollach,Female,1967-12-18,902-98-9269,109432.00,57
8599935043,Christal,Pamila,Lambricht,Female,1982-06-24,903-31-5330,94582.00,43
8599935044,Rosanne,Zora,Cotterrill,Female,1990-07-24,956-68-8467,56726.00,35
8599935045,Caryn,Shakira,Taile,Female,1979-02-28,946-10-5583,84738.00,46
8599935046,Ilana,Gladis,Higgen,Female,1985-01-14,967-94-6173,99179.00,40
8599935047,Tasha,Jeneva,Pawfoot,Female,1994-07-20,949-75-5450,103041.00,31
8599935048,Dovie,Onie,Tootal,Female,1967-04-17,946-55-1417,81807.00,58
8599935049,Lovella,Lien,Osman,Female,1952-06-04,906-41-7560,75642.00,73
8599935050,Anneliese,Stacy,McCarron,Female,1971-05-29,925-98-4333,101152.00,54
8599935051,Jeniffer,Kate,Mattheus,Female,1980-07-21,929-41-3381,72849.00,45
8599935052,Lavonne,Melinda,Crombie,Female,1984-02-15,975-60-9327,47749.00,41
8599935053,Domenica,Adah,Maccaddie,Female,1959-11-28,931-95-3340,45021.00,65
8599935054,Loraine,Ressie,Sartin,Female,1998-07-17,922-33-9493,86003.00,27
8599935055,Marilu,Richelle,Pirrone,Female,1992-07-12,984-58-3033,59911.00,33
8599935056,Hazel,Marquita,Solland,Female,1964-07-09,965-52-2009,88425.00,61
8599935057,Hellen,Debby,Curneen,Female,1979-01-31,934-42-4116,63866.00,46
8599935058,Ardath,Inell,Brech,Female,1997-01-14,946-82-9703,75305.00,28
8599935059,Charleen,Yulanda,Dowbiggin,Female,1955-11-08,910-72-7475,74727.00,69
8599935060,Tawny,Julietta,Parsell,Female,1960-12-06,905-20-1661,49179.00,64
8599935061,Jenniffer,Erline,McArte,Female,1969-05-24,936-62-1271,63378.00,56
8599935062,Roxana,Lina,Statter,Female,1956-06-24,999-83-2028,41975.00,69
8599935063,Violeta,Greta,Halleday,Female,1989-08-16,916-92-4577,68007.00,36
8599935064,Laquanda,Mozelle,Cutridge,Female,1963-06-09,941-88-2468,93604.00,62
8599935065,Dominga,Latasha,Booker,Female,1990-01-16,980-16-3238,70157.00,35
8599935066,Lannie,Magan,Elcott,Female,1954-05-20,950-85-4725,87903.00,71
8599935067,Dinorah,Latina,Jenno,Female,1975-07-19,917-79-4071,38350.00,50
8599935068,Lyda,Shelia,Bossom,Female,1958-02-28,958-14-4604,93177.00,67
8599935069,Marcelina,Alexa,Padillo,Female,1979-05-26,947-75-2482,45220.00,46
8599935070,Darcie,Lulu,Kildea,Female,1987-05-22,934-96-6804,74539.00,38
8599935071,Annika,Cristal,Costock,Female,1961-04-26,908-66-4749,95319.00,64
8599935072,Remedios,Erma,Hestrop,Female,1999-12-17,987-65-4081,89200.00,25
8599935073,Karlene,Lenora,Dickons,Female,1962-05-23,943-15-2476,97756.00,63
8599935074,Sharda,Kamala,Gillfillan,Female,1972-06-14,969-85-2874,41771.00,53
8599935075,Chere,Kellee,Fuxman,Female,1971-08-07,948-10-7059,97466.00,54
8599935076,Francine,Love,Searson,Female,1983-06-19,924-74-2730,92860.00,42
8599935077,Jone,Soraya,Toolin,Female,1992-03-04,946-44-3931,46888.00,33
8599935078,Reba,Maile,Cadge,Female,1992-11-17,902-34-7819,102311.00,32
8599935079,Robbyn,Genny,Sherringham,Female,1975-10-24,982-93-1711,58574.00,49
8599935080,Sherlene,Paige,Klimuk,Female,1983-04-29,920-65-7012,38676.00,42
8599935081,Caryn,Fernande,Greydon,Female,1995-04-12,923-90-3899,65321.00,30
8599935082,Viola,Corie,Bemrose,Female,1995-08-07,934-65-5492,38411.00,30
8599935083,Jade,Marianne,Marco,Female,1984-09-05,974-22-3676,75213.00,41
8599935084,Ehtel,Marin,Brahams,Female,1977-07-17,940-48-6704,82000.00,48
8599935085,My,Orpha,Musla,Female,1969-09-28,926-85-5979,68017.00,55
8599935086,Tarsha,Soo,Grahame,Female,1972-01-23,953-96-4059,76290.00,53
8599935087,Kenisha,Denae,Ramm,Female,1962-06-01,955-94-5612,65228.00,63
8599935088,Tatiana,Lauryn,Milberry,Female,1969-04-16,960-37-7533,66056.00,56
8599935089,Amberly,Sun,Covely,Female,1980-12-24,966-95-6947,72015.00,44
8599935090,Eustolia,Georgene,Blakebrough,Female,1999-01-25,949-98-6530,60363.00,26
8599935091,Jacque,Shakira,Cuttler,Female,1992-08-02,969-55-5849,72477.00,33
8599935092,Avril,Nada,Moodycliffe,Female,1999-04-16,975-50-4682,69102.00,26
8599935093,Kali,Alene,Davydychev,Female,1997-10-11,979-68-6954,95925.00,27
8599935094,Lidia,Elidia,Morritt,Female,1957-04-23,918-43-1801,56583.00,68
8599935095,Ayako,Milda,Piser,Female,1992-06-29,938-84-8927,25370.00,33
8599935096,Neda,Brianna,Stennings,Female,1983-02-09,973-20-7265,40077.00,42
8599935097,Tamara,Vallie,Gregoire,Female,1983-07-21,907-41-1266,26073.00,42
8599935098,Alane,Ardis,Comer,Female,1969-04-20,926-43-7998,72626.00,56
8599935099,Vallie,Cruz,Asaaf,Female,1970-05-18,934-78-7262,86028.00,55
8599935100,Hilde,Donnie,Turmel,Female,1982-04-13,949-96-4522,72443.00,43
8599935101,Lizbeth,Jordan,Treace,Female,1974-06-16,997-63-9710,72313.00,51
8599935102,Shenna,Whitley,Nan Carrow,Female,1974-06-26,945-44-2648,77854.00,51
8599935103,Nerissa,Florida,Wingatt,Female,1992-04-04,921-17-9951,91765.00,33
8599935104,Kamala,Avelina,Esilmon,Female,1982-05-02,992-25-9552,59951.00,43
8599935105,Debi,Sudie,Samuel,Female,1998-11-28,912-20-1982,60106.00,26
8599935106,Terresa,Ardath,Philip,Female,1963-04-06,943-17-4560,53308.00,62
8599935107,Cherie,Sharen,Jikylls,Female,1962-02-02,916-36-1693,74109.00,63
8599935108,Myung,Zona,Cowern,Female,1995-01-22,973-12-9189,61937.00,30
8599935109,Raisa,January,Guilbert,Female,1992-09-21,972-62-6330,75090.00,32
8599935110,Celine,Lenita,Cruddace,Female,1994-12-30,912-40-7829,76545.00,30
8599935111,Alline,Kristie,Bartelet,Female,1956-06-09,951-58-1995,32346.00,69
8599935112,Torrie,Alida,Varden,Female,1986-06-16,979-29-3856,86742.00,39
8599935113,Lise,Fawn,Kubalek,Female,1957-02-07,931-87-3129,69911.00,68
8599935114,Shemeka,Tressa,Girodon,Female,1958-01-10,959-58-1554,74314.00,67
8599935115,Shantel,Akiko,Crowden,Female,1960-11-11,914-32-6073,74003.00,64
8599935116,Annette,Verda,Pearce,Female,1961-06-17,944-13-3696,136212.00,64
8599935117,Cathie,Rubie,Baudet,Female,1966-03-16,951-53-3966,73803.00,59
8599935118,Myrna,Maile,Grob,Female,1983-08-19,983-88-3233,108725.00,42
8599935119,Pamila,Sau,Tebbett,Female,1982-10-15,968-58-5021,60928.00,42
8599935120,Evalyn,Pearline,Newsham,Female,1990-01-08,957-60-4977,62628.00,35
8599935121,Hildred,Corene,Beneteau,Female,1992-10-26,917-81-9048,76235.00,32
8599935122,Lajuana,Brigette,De Amaya,Female,1976-10-18,995-74-7310,66932.00,48
8599935123,Jenell,Shelby,Bratty,Female,1988-07-29,977-26-5550,84488.00,37
8599935124,Rubye,Tawanna,Nisot,Female,1964-12-17,906-91-7625,109347.00,60
8599935125,Elayne,Fae,Chrippes,Female,1966-05-26,981-66-6546,71280.00,59
8599935126,Pura,Velva,Finnimore,Female,1973-08-29,965-43-4416,93129.00,52
8599935127,Sueann,Zenobia,Wurst,Female,1976-04-10,970-88-8986,86407.00,49
8599935128,Florida,Amalia,Beasant,Female,1988-06-12,928-49-9590,63536.00,37
8599935129,Danielle,Isabelle,Ferraron,Female,1966-02-24,940-48-6677,97858.00,59
8599935130,Shawn,Celina,Hoston,Female,1983-09-21,927-31-4021,55869.00,41
8599935131,Jenee,Lavera,Gillyatt,Female,1997-03-12,929-28-6120,102612.00,28
8599935132,Eleonora,Jody,Goodhand,Female,1992-11-04,963-69-1655,87617.00,32
8599935133,Mirtha,Delphia,Archbold,Female,1973-01-26,951-58-5473,40674.00,52
8599935134,Cherri,Claudia,Gras,Female,1993-11-19,955-53-8214,73984.00,31
8599935135,Jewell,Gretta,Barents,Female,1975-06-16,965-32-4615,93925.00,50
8599935136,Arlyne,Sparkle,Tadlow,Female,1998-10-18,949-16-1621,47749.00,26
8599935137,Mamie,Ozella,Bamsey,Female,1987-03-20,950-60-8101,87331.00,38
8599935138,Sina,Nedra,Curado,Female,1990-12-23,956-19-7341,48135.00,34
8599935139,Georgia,Alma,Sibbe,Female,1963-02-27,956-22-7966,74915.00,62
8599935140,Malissa,Janina,Yushankin,Female,1972-11-22,985-48-7515,37045.00,52
8599935141,Alisa,Shalon,Castrillo,Female,1971-01-13,925-82-2043,64355.00,54
8599935142,Kanesha,Shanae,Meadowcroft,Female,1954-12-15,981-70-9896,80623.00,70
8599935143,Keva,Reanna,Frandsen,Female,1969-05-05,948-67-6884,39507.00,56
8599935144,Connie,Eneida,Yabsley,Female,1987-07-31,902-68-3908,41508.00,38
8599935145,Jadwiga,Mariela,Feenan,Female,1975-06-08,976-85-4821,74268.00,50
8599935146,Ashlyn,Tarsha,Carryer,Female,1993-10-10,909-57-8984,60299.00,31
8599935147,Azalee,Deedee,Morillas,Female,1952-09-11,907-88-4949,56885.00,73
8599935148,Jani,Almeda,Shakshaft,Female,1961-09-17,940-22-6792,47352.00,64
8599935149,Junita,Carrie,Stanger,Female,1995-08-19,989-91-4147,78802.00,30
8599935150,Lauran,Angla,Rucklidge,Female,1993-05-03,953-24-2767,92488.00,32
8599935151,Aida,Brandi,Ivanonko,Female,1997-09-25,975-23-1806,83687.00,27
8599935152,Marina,Latasha,Bearns,Female,1992-09-23,957-60-1305,41838.00,32
8599935153,Jaymie,Awilda,Lytell,Female,1996-03-10,969-41-8613,71704.00,29
8599935154,Diana,Christal,Pringley,Female,1963-06-04,666-12-8887,70642.00,62
8599935155,Stefanie,Milagro,Inker,Female,1958-04-25,934-94-5522,78830.00,67
8599935156,Leesa,Felicita,Dumberell,Female,1997-12-13,953-32-7591,58932.00,27
8599935157,Scarlett,Elisa,Elden,Female,1987-01-06,975-53-8400,80943.00,38
8599935158,Minda,May,Francescoccio,Female,1975-03-11,972-58-8183,92148.00,50
8599935159,Star,Charolette,Wohlers,Female,1986-03-15,987-25-1617,66928.00,39
8599935160,Tierra,Stacee,Halegarth,Female,1986-11-30,989-72-2202,37870.00,38
8599935161,Shirleen,Effie,Bracci,Female,1979-10-18,990-57-7075,22123.00,45
8599935162,Shiela,Maryland,Bubbins,Female,1996-03-26,911-57-7514,76435.00,29
8599935163,Ofelia,Saran,Tetley,Female,1967-05-15,975-47-2228,46607.00,58
8599935164,Rozella,Brittney,Bamell,Female,1968-05-21,918-10-1500,55272.00,57
8599935165,Charlotte,Emelia,Waszkiewicz,Female,1965-02-09,993-16-4989,65966.00,60
8599935166,Emerald,Stacy,Gotcher,Female,1986-10-06,986-41-2728,78048.00,38
8599935167,Melda,Carlotta,Eadie,Female,1969-05-07,901-28-3560,132398.00,56
8599935168,Sanda,Sonja,Huws,Female,1962-11-28,921-81-9613,74476.00,62
8599935169,Bryanna,Maryetta,Inderwick,Female,1979-10-04,666-27-3620,67835.00,45
8599935170,Tresa,Cassi,Abys,Female,1971-04-01,936-28-5890,83811.00,54
8599935171,Gaylene,Louise,Thomason,Female,1964-06-14,910-42-1171,58685.00,61
8599935172,Rebbecca,Maisha,Reddish,Female,1980-04-17,908-31-4527,104353.00,45
8599935173,Odelia,Joya,Polglase,Female,1983-10-20,965-27-5656,87381.00,41
8599935174,Shantay,Hulda,Gyppes,Female,1990-07-16,981-65-3086,100329.00,35
8599935175,Renee,Laticia,Guilloton,Female,1999-01-15,922-20-5660,85379.00,26
8599935176,Louetta,Camila,De Savery,Female,1996-08-23,932-27-6001,92179.00,29
8599935177,Wonda,Leonor,Circuit,Female,1963-12-15,926-39-7748,73618.00,61
8599935178,Jana,Helene,Kennon,Female,1991-04-27,917-46-6047,124914.00,34
8599935179,Josie,Mindi,Recke,Female,1962-06-05,900-26-6944,83358.00,63
8599935180,Ha,Helen,Guerreau,Female,1984-08-03,902-88-7636,80410.00,41
8599935181,Madlyn,Billi,McSporrin,Female,1957-05-05,946-75-9549,102586.00,68
8599935182,Maragret,Vera,Ridulfo,Female,1967-12-22,960-34-4783,41545.00,57
8599935183,Brunilda,Merideth,Sanbrooke,Female,1966-11-04,975-78-6629,65567.00,58
8599935184,Renata,Katrice,Dedrick,Female,1992-10-28,977-94-4496,96436.00,32
8599935185,Latoya,Chrissy,Pilkinton,Female,1982-07-11,916-45-6460,78408.00,43
8599935186,Tera,Wendy,Gilbertson,Female,1981-05-26,996-42-7188,86795.00,44
8599935187,Tamera,Eliana,Domino,Female,1966-06-13,954-45-9256,50909.00,59
8599935188,Regan,Rasheeda,Phelit,Female,1981-04-20,948-35-7838,54141.00,44
8599935189,Miesha,Velda,Wileman,Female,1964-06-21,941-49-3774,67771.00,61
